Complaint_ID,Date_Received,Product_Name,Product,Issue,Company,State_Name,Portals,Company_Response_to_Consumer,Timely_Response
470596,7/30/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",HSBC North America Holdings Inc.,GA,Referral,Closed with explanation,Yes
470332,7/30/2013,Bank account or service,Savings account,Deposits and withdrawals,Wells Fargo & Company,NJ,Phone,Closed with explanation,Yes
470650,7/30/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,MD,Referral,Closed with explanation,Yes
468438,7/30/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Bank of America,NV,Web,Closed with explanation,Yes
470337,7/30/2013,Credit card,,Identity theft / Fraud / Embezzlement,Capital One,RI,Web,Closed with monetary relief,Yes
470345,7/30/2013,Credit card,,Application processing delay,JPMorgan Chase & Co.,PR,Web,Closed with explanation,Yes
479616,7/31/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,MD,Phone,Closed with explanation,Yes
600367,7/31/2013,Credit reporting,,Unable to get credit report/credit score,"TransUnion Intermediate Holdings, Inc.",GA,Web,Closed with explanation,Yes
480992,7/31/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Resurgent Capital Services L.P.,TX,Phone,Closed with explanation,Yes
470385,7/30/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,U.S. Bancorp,OR,Web,Closed with explanation,Yes
464806,7/30/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,Santander Consumer USA Holdings Inc,NY,Web,Closed with explanation,Yes
476056,7/30/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure","Select Portfolio Servicing, Inc",CA,Web,Closed with explanation,Yes
470418,7/30/2013,Student loan,Non-federal student loan,Repaying your loan,"Navient Solutions, Inc.",CA,Web,Closed with monetary relief,Yes
470392,7/30/2013,Bank account or service,Checking account,Deposits and withdrawals,TCF National Bank,IL,Referral,Closed with monetary relief,Yes
479863,7/31/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,NM,Postal mail,Closed with explanation,Yes
471270,7/31/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Ditech Financial LLC,VA,Fax,Closed with explanation,Yes
471273,7/31/2013,Credit card,,Other,Amex,CA,Postal mail,Closed with explanation,Yes
470705,7/30/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,NY,Referral,Closed with explanation,Yes
470452,7/30/2013,Credit card,,Payoff process,Citibank,MA,Web,Closed with explanation,Yes
471552,7/31/2013,Mortgage,FHA mortgage,Credit decision / Underwriting,"SunTrust Banks, Inc.",GA,Referral,Closed with explanation,Yes
470466,7/30/2013,Debt collection,I do not know,Disclosure verification of debt,Bank of America,MI,Web,Closed with non-monetary relief,Yes
471544,7/31/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",UMB Bank,KS,Referral,Closed with explanation,Yes
470471,7/30/2013,Consumer Loan,Installment loan,Problems when you are unable to pay,Ditech Financial LLC,GA,Phone,Closed with explanation,Yes
482422,7/31/2013,Debt collection,Medical,False statements or representation,"Capio Partners, LLC",CA,Web,Closed with non-monetary relief,Yes
470659,7/30/2013,Credit card,,Billing disputes,Fifth Third Financial Corporation,MI,Referral,Closed with monetary relief,Yes
471275,7/31/2013,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",MD,Web,Closed with explanation,Yes
470535,7/30/2013,Mortgage,FHA mortgage,"Application, originator, mortgage broker",JPMorgan Chase & Co.,NY,Web,Closed with monetary relief,Yes
470633,7/30/2013,Bank account or service,Checking account,"Account opening, closing, or management",U.S. Bancorp,NV,Referral,Closed with explanation,Yes
479330,7/30/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,Synchrony Financial,CA,Referral,Closed with explanation,Yes
463274,7/22/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",American Southwest Mortgage Corporation,TX,Web,Closed,Yes
479508,7/30/2013,Bank account or service,Checking account,Problems caused by my funds being low,Navy FCU,CA,Referral,Closed with monetary relief,Yes
471300,7/31/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Bank of America,MO,Web,Closed with explanation,Yes
463295,7/22/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,OH,Web,Closed with explanation,Yes
471307,7/31/2013,Mortgage,Other mortgage,Other,HSBC North America Holdings Inc.,IL,Postal mail,Closed with explanation,Yes
471598,7/31/2013,Bank account or service,Checking account,"Account opening, closing, or management",Regions Financial Corporation,TN,Referral,Closed with monetary relief,Yes
482190,7/31/2013,Debt collection,Mortgage,Improper contact or sharing of info,JPMorgan Chase & Co.,GA,Phone,Closed with explanation,Yes
474937,7/30/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,VA,Postal mail,Closed with explanation,Yes
481029,7/31/2013,Credit reporting,,Incorrect information on credit report,Experian,PA,Web,Closed with non-monetary relief,Yes
463325,7/22/2013,Bank account or service,Checking account,Deposits and withdrawals,Citibank,CA,Phone,Closed with monetary relief,Yes
463344,7/22/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,Bank of the West,CA,Web,Closed with monetary relief,Yes
470611,7/30/2013,Bank account or service,Savings account,"Account opening, closing, or management",Ally Financial Inc.,NY,Web,Closed with explanation,Yes
463345,7/22/2013,Credit reporting,,Incorrect information on credit report,Equifax,NY,Web,Closed with explanation,Yes
470618,7/30/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",HSBC North America Holdings Inc.,TX,Web,Closed with explanation,Yes
480995,7/31/2013,Credit reporting,,Incorrect information on credit report,Experian,PA,Web,Closed with explanation,Yes
470650,7/22/2013,Credit reporting,,Incorrect information on credit report,"ECMC Group, Inc.",SC,Web,Closed with explanation,Yes
470648,7/30/2013,Credit reporting,,Incorrect information on credit report,Experian,IL,Web,Closed with non-monetary relief,Yes
470645,7/30/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Bank of America,VA,Web,Closed with explanation,Yes
470655,7/30/2013,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Collection Bureau of America Ltd.,CA,Phone,Closed with explanation,Yes
471237,7/31/2013,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",PA,Web,Closed with explanation,Yes
471325,7/31/2013,Credit card,,APR or interest rate,Barclays PLC,AZ,Phone,Closed with explanation,Yes
463408,7/22/2013,Student loan,Non-federal student loan,Problems when you are unable to pay,JPMorgan Chase & Co.,CO,Web,Closed with explanation,Yes
470683,7/30/2013,Mortgage,Home equity loan or line of credit,Credit decision / Underwriting,U.S. Bancorp,CA,Web,Closed with explanation,Yes
470685,7/30/2013,Bank account or service,Savings account,"Making/receiving payments, sending money",Pentagon FCU,WA,Web,Closed with explanation,Yes
470690,7/30/2013,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,FL,Phone,Closed with non-monetary relief,Yes
463413,7/22/2013,Debt collection,Non-federal student loan,Disclosure verification of debt,"Expert Global Solutions, Inc.",KS,Web,Closed with explanation,Yes
471333,7/31/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Ocwen,CA,Web,Closed with explanation,Yes
479407,7/31/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Ocwen,VA,Web,Closed with explanation,Yes
455673,7/22/2013,Credit card,,Other,Synchrony Financial,TX,Web,Closed with explanation,Yes
480907,8/6/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,"Professional Debt Mediation, Inc.",OR,Web,Closed with explanation,Yes
458850,7/22/2013,Credit reporting,,Credit reporting company's investigation,Experian,CO,Web,Closed with non-monetary relief,Yes
471349,7/31/2013,Bank account or service,Checking account,Deposits and withdrawals,JPMorgan Chase & Co.,CA,Web,Closed with explanation,Yes
463452,7/22/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Ditech Financial LLC,IL,Web,Closed with explanation,Yes
480639,7/30/2013,Bank account or service,Checking account,"Account opening, closing, or management",JPMorgan Chase & Co.,VA,Phone,Closed with explanation,Yes
463464,7/22/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Nationstar Mortgage,VA,Web,Closed with explanation,Yes
470753,7/30/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Bank of America,WA,Phone,Closed with non-monetary relief,Yes
482000,8/6/2013,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",Wells Fargo & Company,NV,Referral,Closed with explanation,Yes
481511,8/6/2013,Debt collection,Credit card,Communication tactics,Encore Capital Group,OK,Phone,Closed with explanation,Yes
481969,8/6/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",JPMorgan Chase & Co.,GA,Referral,Closed with explanation,Yes
463491,7/22/2013,Credit reporting,,Incorrect information on credit report,Equifax,CA,Web,Closed with non-monetary relief,Yes
481956,8/6/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,MD,Referral,Closed with explanation,Yes
481987,8/6/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,NY,Referral,Closed with explanation,Yes
471391,7/31/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,CA,Referral,Closed with explanation,Yes
471393,7/31/2013,Credit card,,Customer service / Customer relations,Capital One,OH,Referral,Closed with explanation,Yes
481990,8/6/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,FL,Referral,Closed with explanation,Yes
471396,7/31/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Bank of America,MA,Web,Closed with non-monetary relief,Yes
471397,7/31/2013,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",CIT Bank National Association,NY,Referral,Closed with explanation,Yes
482036,8/6/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,OH,Referral,Closed with explanation,Yes
481612,8/6/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Ocwen,MA,Web,Closed with explanation,Yes
463496,7/22/2013,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",CA,Web,Closed with explanation,Yes
472449,7/31/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,NJ,Referral,Closed with non-monetary relief,Yes
481624,8/6/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Bank of America,IL,Web,Closed with explanation,Yes
482074,8/6/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",HSBC North America Holdings Inc.,NY,Referral,Closed with explanation,Yes
475541,7/31/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,GA,Referral,Closed with explanation,Yes
471409,7/31/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,GA,Referral,Closed with explanation,Yes
481628,8/6/2013,Debt collection,Credit card,Disclosure verification of debt,Encore Capital Group,TX,Web,Closed with explanation,Yes
454537,7/31/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",JPMorgan Chase & Co.,NY,Referral,Closed with explanation,Yes
471413,7/31/2013,Credit card,,Billing disputes,Bank of America,FL,Referral,Closed with explanation,Yes
471426,7/31/2013,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,MD,Referral,Closed with explanation,Yes
479594,7/31/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,CA,Referral,Closed with explanation,Yes
463525,7/22/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",Wells Fargo & Company,CA,Phone,Closed with explanation,Yes
481632,8/6/2013,Credit reporting,,Credit reporting company's investigation,"TransUnion Intermediate Holdings, Inc.",IL,Web,Closed with explanation,Yes
471328,7/31/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,CA,Referral,Closed with explanation,Yes
471416,7/31/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,CA,Referral,Closed with explanation,Yes
471418,7/31/2013,Bank account or service,Checking account,"Account opening, closing, or management",HSBC North America Holdings Inc.,CO,Referral,Closed with explanation,Yes
458998,7/22/2013,Bank account or service,Other bank product/service,Problems caused by my funds being low,"Citizens Financial Group, Inc.",NY,Web,Closed with monetary relief,Yes
471427,7/31/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,MN,Referral,Closed with monetary relief,Yes
471432,7/31/2013,Bank account or service,Checking account,Problems caused by my funds being low,JPMorgan Chase & Co.,NJ,Web,Closed with non-monetary relief,Yes
471429,7/31/2013,Credit card,,Identity theft / Fraud / Embezzlement,Wells Fargo & Company,LA,Phone,Closed with non-monetary relief,Yes
481656,8/6/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,TN,Web,Closed with explanation,Yes
463582,7/22/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Ocwen,CO,Web,Closed with explanation,Yes
463588,7/22/2013,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,TX,Phone,Closed with explanation,Yes
481664,8/6/2013,Credit card,,Billing disputes,TD Bank US Holding Company,FL,Web,Closed with monetary relief,Yes
468000,7/31/2013,Mortgage,FHA mortgage,"Application, originator, mortgage broker",HSBC North America Holdings Inc.,NY,Web,Closed with explanation,Yes
482132,8/6/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,CA,Web,Closed with explanation,Yes
